,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Mileage_bin
7516,35850,0,MERCEDES-BENZ,Sprinter,2006,Microbus,Yes,Diesel,2.7,37440.0,5,Tiptronic,Rear,02-Mar,Left wheel,Yellow,2,"(-0.001, 60000.0]"
7517,18826,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,120334.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
7518,32904,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,224077.0,4,Automatic,Front,04-May,Left wheel,White,4,"(159000.0, 250000.0]"
7519,18503,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,91200.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
7520,7213,0,MAZDA,Demio mazda2,2003,Hatchback,No,CNG,1.4,185000.0,4,Manual,Front,04-May,Left wheel,Blue,4,"(159000.0, 250000.0]"
7521,28423,730,CHEVROLET,Orlando,2016,Jeep,Yes,Diesel,1.6,66603.0,4,Automatic,Front,04-May,Left wheel,White,4,"(60000.0, 111111.0]"
7522,18817,0,BMW,745,2003,Sedan,Yes,Petrol,3.7,224000.0,8,Tiptronic,Rear,04-May,Left wheel,Black,8,"(159000.0, 250000.0]"
7523,6899,0,MITSUBISHI,Pajero,1997,Jeep,Yes,Petrol,3.5,0.0,6,Tiptronic,4x4,02-Mar,Right-hand drive,Silver,8,"(-0.001, 60000.0]"
7524,6272,0,HONDA,Cr-v,1998,Jeep,No,Petrol,2.0,111111.0,4,Automatic,4x4,04-May,Right-hand drive,Green,2,"(60000.0, 111111.0]"
7526,4704,0,DODGE,Neon,2002,Sedan,No,Petrol,2.0,104000.0,4,Automatic,Front,04-May,Left wheel,Red,0,"(60000.0, 111111.0]"
7527,16621,862,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,145000.0,4,Tiptronic,4x4,04-May,Left wheel,Carnelian red,12,"(111111.0, 159000.0]"
7529,7840,828,HONDA,Civic,2020,Sedan,Yes,Petrol,1.5,4494.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(-0.001, 60000.0]"
7530,7840,0,MERCEDES-BENZ,C 230,1999,Sedan,Yes,CNG,2.3,300000.0,4,Automatic,Rear,04-May,Left wheel,Silver,4,"(250000.0, 438886.75]"
7532,9408,0,AUDI,A4 B6,2004,Sedan,Yes,Petrol,1.8,224000.0,4,Manual,4x4,04-May,Left wheel,Black,8,"(159000.0, 250000.0]"
7534,13485,0,BMW,530,2004,Sedan,Yes,Petrol,3.0,199200.0,6,Tiptronic,Rear,04-May,Left wheel,Black,5,"(159000.0, 250000.0]"
7535,470,631,NISSAN,Juke,2016,Jeep,Yes,Petrol,1.6,438886.75,4,Automatic,4x4,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
7536,8467,994,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.8,0.0,4,Automatic,Front,04-May,Left wheel,Grey,10,"(-0.001, 60000.0]"
7537,17249,0,HONDA,FIT,2012,Hatchback,Yes,Petrol,1.5,125000.0,4,Variator,Front,04-May,Right-hand drive,Black,4,"(111111.0, 159000.0]"
7538,13172,0,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,108000.0,4,Variator,Front,04-May,Left wheel,Red,4,"(60000.0, 111111.0]"
7539,8781,0,NISSAN,Tiida,2005,Sedan,No,Petrol,1.5,12000.0,4,Automatic,Front,04-May,Right-hand drive,Silver,2,"(-0.001, 60000.0]"
7540,18817,0,FORD,Escape,2007,Jeep,Yes,Hybrid,2.3,180000.0,4,Variator,4x4,04-May,Left wheel,Grey,12,"(159000.0, 250000.0]"
7543,7527,583,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.6,43221.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
7544,3293,0,VOLKSWAGEN,Golf,1992,Hatchback,No,CNG,1.8,288094.0,4,Manual,Front,04-May,Left wheel,Black,1,"(250000.0, 438886.75]"
7545,43868,730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,64071.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(60000.0, 111111.0]"
7546,17249,0,HONDA,Cr-v,2006,Jeep,No,Petrol,2.4,117000.0,4,Automatic,4x4,04-May,Left wheel,Silver,6,"(111111.0, 159000.0]"
7549,5959,0,SKODA,Octavia,2005,Sedan,No,Petrol,2.0,438886.75,4,Manual,Front,04-May,Left wheel,White,4,"(250000.0, 438886.75]"
7550,24302,640,CHEVROLET,Captiva,2013,Jeep,Yes,Diesel,2.0,118103.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
7551,6500,631,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,438886.75,4,Automatic,Front,04-May,Right-hand drive,Black,2,"(250000.0, 438886.75]"
7552,1725,1091,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,70344.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
7553,9408,0,HONDA,Cr-v,1999,Jeep,No,Petrol,2.0,1700.0,4,Automatic,4x4,04-May,Right-hand drive,White,3,"(-0.001, 60000.0]"
7556,6272,2082,SUBARU,Forester,1999,Jeep,No,Petrol,2.5,26000.0,4,Automatic,4x4,04-May,Left wheel,Grey,4,"(-0.001, 60000.0]"
7557,13589,1347,HYUNDAI,H1,2008,Universal,Yes,Diesel,2.5,252000.0,4,Automatic,Front,04-May,Left wheel,Yellow,4,"(250000.0, 438886.75]"
7558,12231,761,FORD,Transit Connect,2010,Goods wagon,No,Diesel,1.8,208000.0,4,Manual,Front,04-May,Left wheel,Orange,2,"(159000.0, 250000.0]"
7559,16621,0,MERCEDES-BENZ,Vito,2006,Minivan,No,Diesel,2.2,188000.0,4,Manual,Rear,04-May,Right-hand drive,White,2,"(159000.0, 250000.0]"
7560,7840,0,VOLKSWAGEN,Golf,1992,Hatchback,No,Petrol,1.8,100000.0,4,Manual,Front,04-May,Left wheel,Black,1,"(60000.0, 111111.0]"
7561,4704,0,MERCEDES-BENZ,C 220,1994,Sedan,No,CNG,2.2,0.0,4,Manual,Rear,04-May,Left wheel,Black,2,"(-0.001, 60000.0]"
7562,11099,966,CHEVROLET,Lacetti,2009,Sedan,Yes,Diesel,2.0,158267.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
7564,7840,0,OPEL,Astra GE,2000,Sedan,No,Petrol,1.6,165000.0,4,Manual,Front,04-May,Left wheel,Green,4,"(159000.0, 250000.0]"
7565,54882,0,MERCEDES-BENZ,CLS 550,2012,Sedan,Yes,Petrol,3.7,100000.0,8,Tiptronic,Rear,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
7566,32311,836,SSANGYONG,REXTON,2012,Jeep,Yes,Diesel,2.7,80876.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
7567,7683,631,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,438886.75,4,Automatic,Front,04-May,Right-hand drive,Black,5,"(250000.0, 438886.75]"
7568,22580,0,TOYOTA,Land Cruiser Prado,2001,Jeep,No,Diesel,3.0,434000.0,4,Manual,4x4,04-May,Left wheel,White,2,"(250000.0, 438886.75]"
7569,24148,631,AUDI,Q5,2010,Jeep,Yes,Petrol,2.0,438886.75,4,Automatic,4x4,04-May,Left wheel,Black,6,"(250000.0, 438886.75]"
7570,21012,631,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7571,37476,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,185011.0,4,Automatic,Front,04-May,Left wheel,White,4,"(159000.0, 250000.0]"
7572,2195,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,141603.0,4,Automatic,Front,04-May,Left wheel,Blue,12,"(111111.0, 159000.0]"
7573,21953,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,114000.0,4,Tiptronic,Front,04-May,Left wheel,Silver,12,"(111111.0, 159000.0]"
7576,706,631,HONDA,FIT,2012,Jeep,Yes,Petrol,1.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
7577,9408,639,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,2.0,185000.0,4,Tiptronic,Front,04-May,Left wheel,Grey,8,"(159000.0, 250000.0]"
7578,392,631,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7579,157,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,104978.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(60000.0, 111111.0]"
7581,549,639,AUDI,A4,2014,Sedan,Yes,Petrol,2.0,162032.0,4,Automatic,Front,04-May,Left wheel,Black,0,"(159000.0, 250000.0]"
7582,3900,0,MERCEDES-BENZ,S 320,2000,Sedan,Yes,Petrol,3.2,200000.0,6,Tiptronic,Rear,04-May,Right-hand drive,Golden,10,"(159000.0, 250000.0]"
7583,17562,631,FORD,Escape,2008,Jeep,Yes,Hybrid,2.3,438886.75,4,Automatic,4x4,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
7585,22266,631,NISSAN,Juke,2012,Jeep,No,Petrol,1.6,438886.75,4,Tiptronic,4x4,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7586,10349,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2.0,90000.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(60000.0, 111111.0]"
7587,9800,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,219236.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
7588,15681,631,SUBARU,Legacy,2004,Sedan,No,Petrol,2.0,438886.75,4,Tiptronic,4x4,04-May,Right-hand drive,Black,10,"(250000.0, 438886.75]"
7589,6429,0,HONDA,Civic,2001,Hatchback,No,Petrol,1.4,220000.0,4,Manual,Front,02-Mar,Left wheel,Golden,2,"(159000.0, 250000.0]"
7591,46101,631,SKODA,Octavia Scout,2015,Sedan,No,Diesel,2.0,438886.75,4,Tiptronic,4x4,04-May,Left wheel,Black,10,"(250000.0, 438886.75]"
7592,6429,631,KIA,Optima,2012,Sedan,Yes,Petrol,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
7594,392,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,277840.0,4,Automatic,Front,04-May,Left wheel,White,12,"(250000.0, 438886.75]"
7595,45787,1714,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,21261.0,6,Automatic,4x4,04-May,Left wheel,Grey,12,"(-0.001, 60000.0]"
7596,150,0,MERCEDES-BENZ,Sprinter VIP CLASS,2014,Microbus,Yes,Diesel,2.7,150000.0,5,Manual,Rear,>5,Left wheel,Silver,2,"(111111.0, 159000.0]"
7597,12231,0,NISSAN,Elgrand,2004,Minivan,No,CNG,3.5,141000.0,6,Tiptronic,Rear,04-May,Right-hand drive,White,4,"(111111.0, 159000.0]"
7598,6115,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,89064.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
7599,7840,631,BMW,528,1997,Sedan,Yes,Petrol,2.8,438886.75,6,Manual,Rear,04-May,Left wheel,Black,6,"(250000.0, 438886.75]"
7600,24148,1286,VOLVO,XC90,2010,Jeep,Yes,Petrol,3.2,124000.0,6,Tiptronic,4x4,04-May,Left wheel,Black,9,"(111111.0, 159000.0]"
7601,29586,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,153935.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(111111.0, 159000.0]"
7602,6899,0,TOYOTA,RAV 4,2004,Jeep,No,Petrol,1.5,200000.0,4,Automatic,4x4,04-May,Right-hand drive,Golden,12,"(159000.0, 250000.0]"
7603,48108,631,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
7604,10663,1236,TOYOTA,Vitz,2011,Hatchback,Yes,Petrol,1.3,150000.0,4,Automatic,Front,04-May,Right-hand drive,White,12,"(111111.0, 159000.0]"
7605,12544,0,HONDA,Insight,2012,Sedan,Yes,Hybrid,1.5,45000.0,4,Automatic,Front,04-May,Right-hand drive,Black,6,"(-0.001, 60000.0]"
7606,125,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,287274.0,6,Automatic,4x4,04-May,Left wheel,White,12,"(250000.0, 438886.75]"
7607,1019,1104,BMW,X5,2015,Jeep,Yes,Diesel,3.0,196614.0,6,Automatic,4x4,04-May,Left wheel,Black,0,"(159000.0, 250000.0]"
7609,31248,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,89461.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(60000.0, 111111.0]"
7610,24176,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,28000.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(-0.001, 60000.0]"
7611,8154,0,MAZDA,MPV,2003,Minivan,No,LPG,2.3,125000.0,4,Automatic,Front,04-May,Right-hand drive,Silver,2,"(111111.0, 159000.0]"
7612,21326,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,121600.0,4,Automatic,Front,04-May,Left wheel,Blue,6,"(111111.0, 159000.0]"
7613,9095,0,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,140000.0,4,Automatic,4x4,04-May,Right-hand drive,Black,6,"(111111.0, 159000.0]"
7614,15500,2266,TOYOTA,Aqua,2018,Hatchback,No,Hybrid,1.5,7000.0,4,Automatic,Front,04-May,Right-hand drive,White,6,"(-0.001, 60000.0]"
7617,1019,765,MERCEDES-BENZ,CLA 250,2015,Sedan,Yes,Petrol,2.0,74939.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(60000.0, 111111.0]"
7618,15994,0,AUDI,A6 UNIVERSAL,2005,Sedan,No,Petrol,2.4,160000.0,6,Automatic,Front,04-May,Left wheel,Silver,6,"(159000.0, 250000.0]"
7619,10349,0,TOYOTA,Yaris,2006,Hatchback,No,Petrol,1.0,192000.0,3,Automatic,Front,04-May,Left wheel,Grey,2,"(159000.0, 250000.0]"
7620,26030,1055,KIA,Sorento,2013,Jeep,No,Petrol,3.5,102000.0,6,Tiptronic,4x4,04-May,Left wheel,Black,16,"(60000.0, 111111.0]"
7621,50178,631,BMW,550,2007,Sedan,Yes,Petrol,3.7,438886.75,10,Tiptronic,Rear,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7623,19757,0,MERCURY,Mariner,2009,Jeep,Yes,Hybrid,2.5,261000.0,4,Automatic,Front,04-May,Left wheel,Silver,10,"(250000.0, 438886.75]"
7624,47042,0,TOYOTA,Land Cruiser Prado,2008,Jeep,Yes,Diesel,3.0,170000.0,6,Tiptronic,4x4,02-Mar,Left wheel,Silver,12,"(159000.0, 250000.0]"
7625,18817,631,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,438886.75,4,Variator,Front,04-May,Left wheel,Black,10,"(250000.0, 438886.75]"
7626,17700,0,FORD,Transit,2007,Microbus,No,Diesel,2.2,231000.0,4,Manual,Front,02-Mar,Left wheel,White,1,"(159000.0, 250000.0]"
7627,18817,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2.0,204800.0,5,Automatic,Front,04-May,Left wheel,Grey,6,"(159000.0, 250000.0]"
7628,251,345,TOYOTA,Prius C,2016,Hatchback,Yes,Hybrid,1.5,296104.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7629,784,1211,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3.0,202914.0,6,Automatic,Rear,04-May,Left wheel,Grey,12,"(159000.0, 250000.0]"
7630,14454,583,HYUNDAI,I30,2011,Hatchback,Yes,Petrol,1.6,188244.0,4,Automatic,Front,04-May,Left wheel,White,4,"(159000.0, 250000.0]"
7632,53580,1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,30930.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
7633,18826,836,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2.0,144879.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(111111.0, 159000.0]"
7634,14500,697,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.8,56000.0,4,Tiptronic,Front,04-May,Left wheel,White,8,"(-0.001, 60000.0]"
7635,14426,0,TOYOTA,Aqua,2012,Hatchback,No,Petrol,1.5,140000.0,4,Automatic,Front,04-May,Right-hand drive,Sky blue,4,"(111111.0, 159000.0]"
7636,67699,880,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,1.6,35950.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
7637,15063,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.0,57700.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
7638,28225,639,BMW,328,2014,Sedan,Yes,Petrol,2.0,56000.0,4,Tiptronic,Rear,04-May,Left wheel,White,0,"(-0.001, 60000.0]"
7639,15367,631,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
7640,34184,0,FORD,Transit,2013,Goods wagon,No,Diesel,2.2,147000.0,4,Manual,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
7641,65817,831,HONDA,Civic,2018,Coupe,Yes,Petrol,1.5,12812.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
7643,27755,764,KIA,Optima,2016,Sedan,Yes,Diesel,1.7,30178.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
7644,7500,0,SKODA,Octavia,2009,Hatchback,No,Petrol,2.0,305000.0,4,Manual,Front,04-May,Left wheel,White,4,"(250000.0, 438886.75]"
7645,7370,0,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,136000.0,4,Automatic,Front,04-May,Right-hand drive,Sky blue,5,"(111111.0, 159000.0]"
7646,29445,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,112200.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
7647,1176,528,MINI,Cooper,2014,Coupe,Yes,Petrol,1.6,68211.0,4,Automatic,Front,02-Mar,Left wheel,Red,12,"(60000.0, 111111.0]"
7648,15681,631,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,438886.75,6,Tiptronic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
7649,11563,631,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.8,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
7650,28225,0,BMW,X5,2007,Jeep,Yes,Diesel,3.0,221500.0,6,Tiptronic,4x4,04-May,Left wheel,Silver,6,"(159000.0, 250000.0]"
7652,10036,1268,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,160000.0,4,Automatic,Front,04-May,Right-hand drive,Orange,2,"(159000.0, 250000.0]"
7653,22580,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,108000.0,4,Automatic,Front,04-May,Left wheel,Silver,12,"(60000.0, 111111.0]"
7654,21326,1108,FORD,Mustang cabrio,2014,Cabriolet,No,Petrol,3.7,111431.0,6,Automatic,Rear,02-Mar,Left wheel,Grey,10,"(111111.0, 159000.0]"
7658,37633,1018,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0,111000.0,6,Tiptronic,4x4,04-May,Left wheel,Grey,12,"(60000.0, 111111.0]"
7659,8624,0,MERCEDES-BENZ,C 180,2002,Sedan,No,Petrol,2.0,200000.0,4,Manual,Rear,04-May,Left wheel,Blue,4,"(159000.0, 250000.0]"
7661,1646,1750,TOYOTA,Highlander,2008,Jeep,Yes,Hybrid,3.3,269162.0,6,Automatic,4x4,04-May,Left wheel,Silver,12,"(250000.0, 438886.75]"
7663,40,0,TOYOTA,Prius C,2013,Hatchback,No,Petrol,1.5,123000.0,4,Automatic,Front,04-May,Left wheel,White,2,"(111111.0, 159000.0]"
7664,3136,631,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,1.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7666,37984,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2.0,147366.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
7667,65858,0,FORD,Mustang,1965,Coupe,Yes,Petrol,3.7,68800.0,8,Automatic,Front,02-Mar,Left wheel,Red,2,"(60000.0, 111111.0]"
7670,3400,0,SUBARU,Forester,2000,Goods wagon,No,Petrol,2.0,1000.0,4,Manual,4x4,04-May,Right-hand drive,Silver,4,"(-0.001, 60000.0]"
7671,13956,0,FIAT,500 sport,2011,Hatchback,Yes,Petrol,1.4,180800.0,4,Automatic,Front,02-Mar,Left wheel,Red,6,"(159000.0, 250000.0]"
7673,25816,934,NISSAN,Altima,2015,Sedan,No,Petrol,2.5,145000.0,4,Automatic,Front,04-May,Left wheel,Black,10,"(111111.0, 159000.0]"
7674,16465,0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,129788.0,4,Variator,Front,04-May,Left wheel,Grey,0,"(111111.0, 159000.0]"
7675,64290,0,AUDI,A8,2011,Sedan,Yes,Petrol,3.7,105700.0,8,Tiptronic,4x4,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
7676,28241,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,162300.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
7677,2587,530,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,209602.0,4,Automatic,Front,04-May,Left wheel,Red,12,"(159000.0, 250000.0]"
7678,3058,919,BMW,535,2012,Sedan,Yes,Petrol,3.0,218429.0,6,Automatic,4x4,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
7679,13438,584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,149621.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
7680,28328,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,138451.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
7681,10663,0,NISSAN,X-Trail,2000,Jeep,No,Petrol,2.0,290000.0,4,Automatic,4x4,04-May,Left wheel,Beige,4,"(250000.0, 438886.75]"
7682,21953,640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2.0,81025.0,4,Automatic,Front,04-May,Left wheel,White,4,"(60000.0, 111111.0]"
7683,40983,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,26757.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(-0.001, 60000.0]"
7684,26814,781,VOLKSWAGEN,Jetta SE,2018,Sedan,No,Petrol,1.4,6380.0,4,Automatic,Front,04-May,Left wheel,White,8,"(-0.001, 60000.0]"
7685,47076,87,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,0.4999999999999998,73968.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
7687,24000,631,BMW,X5,2012,Jeep,Yes,Petrol,3.0,438886.75,12,Automatic,4x4,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7688,24462,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,74000.0,4,Tiptronic,Front,04-May,Left wheel,Grey,0,"(60000.0, 111111.0]"
7689,20071,345,TOYOTA,Prius C,2016,Hatchback,No,Hybrid,1.5,131200.0,4,Automatic,Front,04-May,Left wheel,Silver,6,"(111111.0, 159000.0]"
7690,31988,1292,LAND ROVER,Range Rover,2016,Jeep,Yes,Diesel,3.0,190330.0,6,Automatic,4x4,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
7691,23935,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,170062.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
7692,10976,639,FORD,Focus,2014,Sedan,No,Petrol,2.0,54000.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(-0.001, 60000.0]"
7693,9408,0,HONDA,FIT,2006,Hatchback,No,Petrol,1.5,140000.0,4,Variator,Front,04-May,Right-hand drive,Black,4,"(111111.0, 159000.0]"
7695,706,631,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,438886.75,6,Automatic,4x4,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
7696,25387,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,87573.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
7697,1960,481,HONDA,Accord,2017,Sedan,Yes,Hybrid,2.0,45770.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(-0.001, 60000.0]"
7698,8154,0,BMW,320,2002,Sedan,No,Petrol,2.2,217777.0,6,Tiptronic,Rear,04-May,Right-hand drive,Silver,4,"(159000.0, 250000.0]"
7699,14113,0,MERCEDES-BENZ,CLK 280,2005,Coupe,Yes,LPG,3.0,111000.0,6,Tiptronic,Rear,02-Mar,Left wheel,Silver,6,"(60000.0, 111111.0]"
7700,627,1017,HONDA,Civic,2017,Sedan,Yes,Petrol,2.0,69088.0,4,Automatic,Front,04-May,Left wheel,Blue,12,"(60000.0, 111111.0]"
7701,36400,975,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,101000.0,1,Tiptronic,4x4,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
7702,71983,1077,HYUNDAI,Santa FE,2019,Jeep,Yes,Diesel,2.0,10120.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(-0.001, 60000.0]"
7703,9095,0,HONDA,FIT,2005,Sedan,No,Petrol,1.5,148000.0,4,Variator,Front,04-May,Left wheel,Green,2,"(111111.0, 159000.0]"
7704,1882,0,PEUGEOT,206,1998,Sedan,No,Petrol,1.4,100000.0,4,Manual,Front,04-May,Left wheel,Blue,2,"(60000.0, 111111.0]"
7705,11917,1493,LEXUS,RX 350,2016,Jeep,Yes,Petrol,3.5,59858.0,6,Automatic,Front,04-May,Left wheel,Silver,12,"(-0.001, 60000.0]"
7707,11920,0,HONDA,FIT RS,2008,Hatchback,No,Petrol,1.5,147290.0,4,Automatic,Front,04-May,Right-hand drive,Silver,4,"(111111.0, 159000.0]"
7708,6899,631,SUBARU,Forester,2000,Jeep,No,CNG,2.0,438886.75,4,Automatic,4x4,04-May,Right-hand drive,Black,2,"(250000.0, 438886.75]"
7709,9314,893,HYUNDAI,I30,2008,Hatchback,Yes,Petrol,1.6,62337.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
7711,3450,475,FIAT,500,2012,Jeep,Yes,Petrol,1.4,108626.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(60000.0, 111111.0]"
7712,30420,781,TOYOTA,Camry sport,2012,Sedan,Yes,Petrol,2.5,75000.0,4,Tiptronic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
